[-0.6965153275576388, -12.34272870214275, 14.49394406584277]
[10.82086446701649, 11.77790538746759, -10.3485427413874]
[6.744201716222023, 8.451813079945788, -15.68391210357177]
[5.245770283884265, 6.332337894721393, -17.18388462821466]
[4.327511507108032, 3.834456208937846, -18.15136605706539]
[3.694096823676268, -1.722762127434243, -18.60882154542794]
[3.985236824146502, -4.216379054887057, -18.14504161254463]
[12.53079598885212, 10.88222149434991, -9.351946708235463]
[7.176701741254263, 3.603580570049891, -17.27459577507494]
[6.58963326562586, -1.782565156451722, -17.78487264187071]
[13.21665445660252, 9.552472793913822, -9.847477265589653]
[9.588175761353602, 3.542331860373482, -16.07548663525849]
[14.22957957682736, 8.877416354756907, -9.03399379737624]
[9.113600819279776, 4.212168282746193, -16.18957746405539]
[8.550423915118737, 4.310953020911726, -16.46840717626502]
[8.01453416717348, 4.299596648066633, -16.73867410361834]
[9.238908478010202, 8.651740977100488, -14.23700980543708]
[8.174498414383075, 6.62429514914972, -15.88076791122521]
[7.634263102346507, 4.241509043520338, -16.9301543973434]
[12.16589989309581, 11.86648880262965, -8.606963650918757]
[9.3134372761352, 8.605564570195082, -14.21642165003903]
[8.274996662471262, 6.557448253979571, -15.85644356823023]
[7.788427449496488, 4.192070309750914, -16.87214996323926]
[7.535933813990576, -2.60102411447731, -17.30164371113511]
[11.97645112704307, 11.9579887664462, -8.74491984314867]
[9.04265081667171, 8.653711499311697, -14.36127583101261]
[8.314458900030131, 7.463519305911449, -15.42945730639923]
[7.987177247260334, 6.5934490457744, -15.98855619815696]
[7.486748904992307, 4.205051134065157, -17.00495915294987]
[7.212556493805957, -2.598205297127572, -17.4393479825834]
[12.18938957835332, 11.8719307070834, -8.566127654508859]
[9.412872937795814, 8.545467797640368, -14.18715275086593]
[8.709577517746993, 7.375748215317568, -15.25267510066991]
[8.404065922936454, 6.514940100301808, -15.8060030194992]
[7.928558784865667, 4.161241210267397, -16.81441426826702]
[7.657372830766808, -2.548552785825945, -17.25607197564072]
[12.26799000081336, 11.82221436381501, -8.522568208935009]
[9.607673835122357, 8.466980977269694, -14.10338032559778]
[8.918451248799599, 7.296413372727211, -15.16990702730483]
[8.616616702152962, 6.446854101369386, -15.71923944737262]
[8.180431857462423, 4.108579658282988, -16.7063642908012]
[7.913839871958016, -2.52390617062481, -17.14361502492662]
[12.52522390163276, 11.69362886216045, -8.323479455613228]
[10.01161176127696, 8.387130254261244, -13.86817133004624]
[9.360173659384234, 7.238554726222213, -14.92960061561111]
[9.091229562709369, 6.400653071585854, -15.4687971508879]
[8.689172590625699, 5.609360777931908, -15.99799522919413]
[8.698217130588066, 4.089166811017214, -16.4475601090502]
[8.426948637320145, -2.457891263177236, -16.90703425212018]
[12.71673861310219, 11.57971710944582, -8.191288708820098]
[10.29217055043869, 8.309985147118798, -13.70831398149851]
[9.661504080793311, 7.168849966514248, -14.7704241325164]
[9.393543204331271, 6.354114682312066, -15.306504260359]
[9.005817181102007, 4.058596877993596, -16.28881666305163]
[8.763353333427499, -2.426963557324497, -16.73965311005351]
[12.95609393515795, 11.406309320931, -8.058426497685877]
[10.56720375427398, 8.21261426523877, -13.55690494714979]
[9.951316820101173, 7.096459056043762, -14.6121203941066]
[9.686301188598812, 6.267421860646879, -15.1590729434367]
[9.301484905593512, 3.997893920433537, -16.13696758229304]
[9.067340652122347, -2.464088555931915, -16.57148457703457]
[9.891906796518569, 3.981578771323972, -15.7860606364201]
[13.6021638213645, 9.826298602978099, -9.018175821188754]
[11.0492897554012, 4.093607789245234, -14.96856944297006]
[13.73082012834863, 9.673881107418916, -8.987942084952447]
[8.929993343266684, 4.046772768059237, -16.33344265771631]
[10.03973047732883, 8.343878492731987, -13.87393252258059]
[9.06922633838778, 6.390429256236538, -15.48593063216188]
[8.608379769405895, 4.086348775432772, -16.49545547813707]
[8.325227503036697, -2.525542080186811, -16.94741054627187]
[13.09773555066304, 11.25048421455956, -8.048504729627968]
[10.67523492096813, 8.139032378520033, -13.51658282716254]
[10.04896013605743, 7.035642083721352, -14.57465747980712]
[9.781684117334269, 6.219788158208945, -15.11738704590493]
[9.376043446819416, 3.972397679057429, -16.10007347693711]
[9.09780919852242, -2.467895429417641, -16.55420973458837]
[13.40336264528543, 11.06576518115666, -7.797513113452768]
[11.19635055683406, 7.957953468080598, -13.19906098206784]
[10.62818728157906, 6.864217727981389, -14.24172216027778]
[10.37794807473241, 6.058214147702451, -14.78170271310906]
[10.02486537599676, 3.85444032672606, -15.73365386554723]
[9.74883466915389, -2.437234405473482, -16.18402332691966]
[13.59963845727285, 10.97829329103707, -7.578219464190505]
[11.55234050792523, 7.863698970449275, -12.94635729814008]
[11.00755158570968, 6.800010967020161, -13.98199409727903]
[10.78814487217091, 6.006849268177047, -14.50641899596359]
[10.48412350967333, 3.84211316279701, -15.43450098571952]
[10.23937410710375, -2.296483375058475, -15.8991786581211]
[13.88756004928056, 10.75038693523821, -7.38020031030906]
[14.40678721817663, 11.02164690043836, -5.819818008515371]
[12.03910861115908, 7.643134255733063, -12.63110694268539]
[11.54114153941267, 6.599703209033263, -13.64362376789683]
[11.33820994024986, 5.832610969595978, -14.15373253344035]
[11.02050026740987, 5.128376633823621, -14.66802055349224]
[11.07344842073767, 3.726309764189129, -15.04645658002478]
[10.851976062916, -2.216091216330013, -15.49922756948884]
[13.96571110061274, 10.71184450981239, -7.288195980613061]
[14.48290996014628, 10.97458573028299, -5.718941085110512]
[12.18238880391977, 7.627222489584362, -12.50269491447779]
[11.69480863346523, 6.592209891271702, -13.51579519584573]
[11.50638170944482, 5.827152675790644, -14.01962808528028]
[11.19664769974583, 5.132264009678034, -14.53263384327632]
[11.25888522364615, 3.747909782857002, -14.90279087219328]
[11.05614670227489, -2.133841903384603, -15.3658985688809]
[14.25192108029849, 10.50347299967751, -7.032943940199506]
[14.7161329649558, 10.77367937297389, -5.501432843005366]
[12.61329348082153, 7.437182405242148, -12.18587893579375]
[12.15588052994534, 6.427721532530984, -13.18413684857425]
[11.98372279931388, 5.674686224241826, -13.67811478697283]
[11.6876367648723, 4.995402926866222, -14.18970036507684]
[11.75728189105907, 3.634380210906902, -14.54166782101499]
[11.56956772732664, -2.105023820395745, -14.98721045819963]
[14.50911769801269, 10.26077997387632, -6.863264380228538]
[14.93678885704768, 10.54293626137982, -5.351759862742247]
[12.97000038120921, 7.24421886412171, -11.9248850376067]
[12.5376183643161, 6.248910835434437, -12.90975364294586]
[12.38227587072619, 5.511467571014015, -13.38676471276361]
[12.09812897463414, 4.847206709471542, -13.89396856296903]
[12.1665851320544, 3.522864698938136, -14.22905936938379]
[11.6799685864855, 2.877948655127523, -14.77153496956771]
[11.98987537536039, -2.077616705348494, -14.65704258399297]
[14.53282296254373, 10.24934818434565, -6.830111165670153]
[14.95775334322527, 10.5306153734402, -5.317354114585363]
[12.99640986945866, 7.244212334452309, -11.89610096453483]
[12.57031266104474, 6.250887254357786, -12.8769619140885]
[12.40910873700362, 5.5183235477824, -13.35906529571626]
[12.13138983176241, 4.853814160348739, -13.86262489020783]
[12.20295899925157, 3.519503465636749, -14.19871075196464]
[11.71499030017952, 2.878424287102098, -14.74368257560236]
[12.02941750029679, -2.082101877391284, -14.62396889957433]
[14.33470329245371, 10.43911364181356, -6.960149990525979]
[14.77997204592849, 10.71722466289492, -5.440222591641741]
[12.72695548467604, 7.39970188479081, -12.09014127739199]
[12.28072893810187, 6.390448208078684, -13.08618998978432]
[12.11814159312846, 5.645249925030925, -13.57145156616743]
[11.82207358644582, 4.973294087492953, -14.08571695143586]
[11.89945881479373, 3.632916741406959, -14.42592443710395]
[11.39606592398431, 2.977213550020795, -14.97225370255848]
[11.72990205240387, -2.045932629991678, -14.8703079159292]
[14.56123304595572, 10.23433615420728, -6.792006747939302]
[14.96791583655122, 10.52580382375569, -5.29824965188781]
[13.05251644048668, 7.211138249645614, -11.85469526033136]
[12.63047344764241, 6.219627509214505, -12.83315526809453]
[12.48216169873414, 5.490871467549412, -13.3021979331803]
[12.20192609728601, 4.83650607307676, -13.8066545014157]
[12.27682216165072, 3.514610466909747, -14.13611158972262]
[11.79546449191819, 2.882478089539655, -14.67858431468174]
[12.11121921460045, -2.033823491256863, -14.56311886727238]
[15.04366800276813, 9.78136273697373, -6.396522182423224]
[15.3971208790603, 10.06972893980442, -4.942846114787596]
[13.73925852832835, 6.847163671809525, -11.28058618792519]
[13.36117026798689, 5.901202224017993, -12.22936798780331]
[13.22889055066829, 5.20262487735425, -12.68194185383193]
[12.98236297636631, 4.567520738861845, -13.17188315503673]
[13.06047880246263, 3.312036205257129, -13.46687824350879]
[12.63286076449703, 2.762353924115858, -13.9886643287611]
[12.91657522379811, -1.9622554196114, -13.86413135238449]
[15.4145242752021, 9.37067698580722, -6.122528415358145]
[15.73147161465107, 9.661594706401562, -4.698604959630152]
[14.25674778278915, 6.484340956774087, -10.84439786314753]
[13.91184410070112, 5.57379790330981, -11.75992647302042]
[13.79577689805141, 4.902837528361259, -12.18774892872689]
[13.56817770876882, 4.294527385631151, -12.6634943122873]
[13.64193502141933, 3.086897292528862, -12.93333576370578]
[13.2380295088603, 2.500542567178105, -13.4686436433768]
[13.49759463443823, -1.959909349905846, -13.2994809832766]
[15.40600840457359, 9.414151663776963, -6.077100747035013]
[15.71407336556568, 9.709346915339811, -4.658216476206388]
[14.26352103220905, 6.544933828065668, -10.79899573802915]
[13.92145112571879, 5.637569216852727, -11.71808482131008]
[13.80927924654848, 4.965420649300388, -12.1470533244218]
[13.57617055075151, 4.363020037791516, -12.63147455076949]
[13.6547769957276, 3.152752457965521, -12.90386442643214]
[13.25659773301272, 2.574110516303346, -13.43648285805995]
[13.52849721690879, -1.884085315333325, -13.27902427050408]
[13.7479345680002, -3.79899208654666, -12.62792359180009]
[15.50021391821641, -8.273726131643114, -7.361475693642971]
[15.18227630741339, 9.651879710322476, -6.264359838229243]
[15.52112829867716, 9.930731983714917, -4.835042771643773]
[13.93150919943699, 6.779823931098909, -11.0837511199639]
[13.57468064712499, 5.849065776712023, -12.01744460641556]
[13.45835004764954, 5.155103644433601, -12.45793804809122]
[13.21332432251218, 4.537783147261455, -12.95064031067723]
[13.29117185050071, 3.303821554174798, -13.24129955777104]
[12.87751271219801, 2.699728829819166, -13.77619797304837]
[13.17057614794398, -1.896373810024754, -13.63239488512056]
[12.58819931327058, 6.318664759252658, -12.82630943450035]
[12.40093706290694, 5.59031078503845, -13.33670443882236]
[12.18237428403069, 3.568353588447127, -14.20419337630985]
[12.00686813184493, -2.157124426422982, -14.6316243757628]
[14.41619785187572, 9.484346931237145, -8.069876255774087]
[12.24630723276097, 3.769595773238244, -14.09682967433496]
[16.26506862080686, 7.855636327079361, -6.053017483628745]
[17.32513590679916, 6.997528951398421, -3.711705050954266]
[17.36325632784487, 6.936016051555881, -3.648494350566309]
[17.42834700434075, 6.804070271121239, -3.586063083930789]
[17.55526124660638, 6.556864925354225, -3.423861111969928]
[17.58711810224032, 6.519954940373443, -3.329559195051337]
[16.92992477331867, 2.55990827254903, -8.350270463039267]
[17.63223040356962, 6.443281544204331, -3.238992735025977]
[17.01677200347222, 2.536394208649896, -8.179161020555311]
[17.70228343369657, 6.303011191974313, -3.131087853593168]
[17.14030887190751, 2.468642008319759, -7.938395203715135]
[17.74494556027369, 6.228005976991764, -3.038313448852481]
[17.20980681974942, 2.414607477583749, -7.803506901137657]
[17.05372302189951, 1.043899468406505, -8.425159048480635]
[17.74506841611079, 6.237328733372382, -3.018406397322031]
[17.23143274258058, 2.472417887155554, -7.737401077183183]
[17.71816666314361, 6.299876177398508, -3.046412684866119]
[17.19044139882582, 2.51750243373223, -7.813667897325031]
[17.63134762733413, 6.493411053101209, -3.142243424619146]
[17.05943765075241, 2.651252385953765, -8.05288444137042]
[16.28393347833988, 7.935949370521873, -5.895482852278933]
[16.74062105846623, 7.236046064155452, -5.503975284669922]
[16.97123896143065, 7.272052951098269, -4.69007398560418]
[17.26444448495316, 7.021819284604964, -3.941511202612596]
[16.77408157050392, 7.582049991575563, -4.903591070973372]
[16.44233992883513, 7.871783332140896, -5.530550138680833]
[14.77078012868043, 9.071907520553248, -7.901078934468929]
[15.13929145533598, 8.82875147871068, -7.467094586086025]
[15.66973769353903, 9.158930927705065, -5.785827933598576]
[16.00001830315973, 8.812470995782618, -5.407612157601877]
[14.76995451480016, 5.445398899457991, -10.72840036801927]
[14.46624566660014, 4.248171800119121, -11.64402304490356]
[14.53560673348308, 3.059233604792924, -11.92726819690188]
[16.04311133078096, 8.765483661016921, -5.356059653944559]
[14.84043620816303, 5.407251560544173, -10.65014477424772]
[14.54160979632842, 4.22968636657485, -11.55654956168735]
[14.61253839237782, 3.060929422792127, -11.83245252684199]
[16.05811224518954, 8.750353282029888, -5.33580814502945]
[15.14787378947319, 6.198304835613545, -9.748099138960422]
[14.86079905894162, 5.367981329647749, -10.64161302502178]
[14.56213231855405, 4.182191811290812, -11.54799004114984]
[14.6312338258558, 3.009429272611159, -11.82255607668174]
[16.17947098097403, 8.602683960506459, -5.207787193373417]
[15.33438643381491, 6.040440937425831, -9.553646737236175]
[15.05864460843798, 5.229668391324156, -10.43025843752429]
[14.77145788499764, 4.073781643460901, -11.31860570358125]
[14.84580459172618, 2.913030688047831, -11.57665056200512]
[14.68637622267288, -1.900038427285591, -11.98343470883647]
[16.31968875523445, 8.446165865366133, -5.023200285375687]
[15.55046470194324, 5.944578834794118, -9.25999622195037]
[15.29886790603993, 5.148585517751252, -10.11628429612096]
[15.038081203433, 4.01970022567666, -10.98183153279316]
[15.11366773772544, 2.898973897000575, -11.22833459860129]
[14.78266582513487, 2.382621577106977, -11.77702872216477]
[16.37304440109545, 8.365074278525539, -4.985122802349744]
[15.62038042830843, 5.878333565824137, -9.184302355858295]
[15.37917296739751, 5.09434505818117, -10.02153617301533]
[15.30266038436144, 4.490135283591989, -10.41968187114833]
[15.12167471809785, 3.979750421995317, -10.88113230774576]
[15.19796786099821, 2.873335824264529, -11.12062112190968]
[14.87379524511557, 2.365134679309525, -11.66528409234448]
[15.06575239424977, -1.733800394419943, -11.52907372634361]
[16.5053744875265, 8.208548254577236, -4.805709997366321]
[16.69549073471491, 8.438035550222384, -3.600367367399032]
[15.8173042513488, 5.766135702241717, -8.914430171558719]
[15.5904984964104, 5.001100031047184, -9.737959494313213]
[15.52000222033448, 4.422055852555509, -10.12311479326854]
[15.35258844871062, 3.92073522443689, -10.57489305971352]
[15.43130973829037, 2.843230638241308, -10.80246357544014]
[15.12520287212516, 2.355146585388564, -11.33948952283079]
[15.3175997740935, -1.622288145186042, -11.20900612608806]
[16.55060884922828, 8.155577030018948, -4.739874473788722]
[15.88574775191357, 5.711966909881016, -8.827171256013862]
[15.66205966006273, 4.953171996016302, -9.647200339088837]
[15.59543233578311, 4.377344044506101, -10.02615825608381]
[15.43367142825431, 3.878131648493971, -10.47207625839481]
[15.51104398038517, 2.810392272060012, -10.69634095921135]
[15.21124152604839, 2.330060961244594, -11.22904480145596]
[15.39745922539917, -1.607763217728754, -11.10116421092348]
[16.63620485285101, 8.070962994482494, -4.582438699608608]
[16.80623881367959, 8.299240905288167, -3.402269438707222]
[16.03213141371789, 5.695373298682265, -8.569479874644498]
[15.82672624014522, 4.963983451339548, -9.368890265891991]
[15.76895101106624, 4.398550700454151, -9.741428834936244]
[15.61704040559574, 3.922468826195774, -10.17962608731344]
[15.70159045995634, 2.885224051982364, -10.39413484604037]
[15.4181937729311, 2.419412832504972, -10.92374671650065]
[15.62590025187682, -1.406161271604579, -10.80538994190563]
[16.66362785304612, 8.045028409464372, -4.528081786595356]
[16.82644631659754, 8.272126839159291, -3.368252055817934]
[16.06966997546091, 5.684969266410806, -8.505841011900873]
[15.87001521643013, 4.948736522434361, -9.30350062405547]
[15.8096974810543, 4.396967748343204, -9.675879297385597]
[15.66042889237241, 3.918202258307291, -10.11440349056449]
[15.74499215800382, 2.884268225745504, -10.32853904220502]
[15.46974963638502, 2.410629652972498, -10.85256701724413]
[16.58628668040518, 8.143591580209501, -4.634599263167712]
[16.75938296374629, 8.375805883051202, -3.445498292545706]
[15.95813778402195, 5.745224886772149, -8.673680272328744]
[15.75106546158447, 4.996076850628208, -9.478694684791662]
[15.68788122343213, 4.432896824841672, -9.856079771379402]
[15.53161514947612, 3.944475758152733, -10.30109420604964]
[15.61496327576027, 2.893019714264721, -10.52168517061471]
[15.32732492249551, 2.416303305185535, -11.05156500490304]
[15.53291560305582, -1.480298265740549, -10.92884943224997]
[16.49231323564055, 8.272157807830448, -4.741045173784491]
[15.81495146801597, 5.862541128270298, -8.855530564773568]
[15.59548860482256, 5.102243801866066, -9.677310750573682]
[15.52914951587691, 4.524556705604007, -10.06361773575059]
[15.36689394506187, 4.02776624948093, -10.51371340301624]
[15.44823751745551, 2.95103969315607, -10.74922426660163]
[15.14562866540553, 2.453339943371732, -11.29130441764384]
[15.35803820143312, -1.52611257625827, -11.16710092225853]
[16.13279175772077, 8.728142991322203, -5.143447290004047]
[15.89308171010381, 8.215284026257658, -6.543818619420898]
[15.26157821819005, 6.287734620353699, -9.510579563521485]
[14.99731938025825, 5.472449047002401, -10.39399888563073]
[14.71909864230214, 4.317159447592665, -11.29658220269481]
[15.56842293337987, 8.622029367036488, -6.796125143151222]
[15.69365071291402, 8.316033767733314, -6.888788694318654]
[16.38339356236133, 8.446448770113625, -4.810864636905031]
[16.51839572031759, 8.320162769635726, -4.562893195524198]
[16.57873664339738, 8.257380969999737, -4.456865583025736]
[15.47606016218985, 4.165237543789965, -10.29780841053487]
[16.72736120420663, 8.069786217985589, -4.239862915238284]
[15.75227464215037, 4.051058908720922, -9.91752314423008]
[17.03907199371285, 7.569098173934493, -3.909127578681932]
[16.24206510405743, 3.656797375683944, -9.25881494084156]
[17.44014228521656, 6.892206109531111, -3.352824483199739]
[17.01268879803641, 4.137822602222183, -7.506620009944937]
[16.86538928823749, 3.241203741681707, -8.24352730699138]
[16.73146966042739, 1.90512615842443, -8.906790517503195]
[17.64273468732739, 6.51032110474724, -3.04173172151286]
[17.31213415112232, 3.864690694891658, -6.946702596654188]
[17.19257021413621, 3.020244902486945, -7.628640125277768]
[17.07669588094362, 1.780670137639674, -8.253373349769259]
[17.70783362330329, 6.386023408438487, -2.924693726919989]
[17.40988892103241, 3.762178479860858, -6.756055124329942]
[17.2965480715918, 2.936305227197616, -7.423613434160338]
[17.1875039931972, 1.713819512128941, -8.034614437773369]
[17.76848862957577, 6.269147021994943, -2.807331016686213]
[17.5032147295069, 3.681360354343838, -6.556489920242233]
[17.39862178389345, 2.868170102836018, -7.208610149135948]
[17.29854592325395, 1.670022748253115, -7.802168478147031]
[17.80547320216087, 6.196806986749985, -2.732619112883818]
[17.55514303885953, 3.621459282908605, -6.450153916567954]
[17.45232553891668, 2.819329373494072, -7.097197698206692]
[17.35427767549459, 1.636357970737131, -7.684652168669384]
[17.83948370538028, 6.139904533381069, -2.637592357897299]
[17.61383770039923, 3.586925306980639, -6.307867175689164]
[17.51746876944754, 2.795973212179997, -6.944301383739195]
[17.42433519398523, 1.630844597185481, -7.525648739310041]
[17.86530817272985, 6.092721823934722, -2.571381859923142]
[17.90003766434272, 6.30446184156783, -1.656777747112536]
[17.64958424427284, 3.547335064601008, -6.229854728945767]
[17.55668529248043, 2.753815277009927, -6.861618100776832]
[17.46204274810793, 1.591675161647632, -7.446216035211781]
[17.87690978022587, 6.077788166915771, -2.525685591629234]
[17.90983823352437, 6.284602536258475, -1.626027493691971]
[17.75135402348614, 4.108343237184531, -5.559986167099924]
[17.67251093450129, 3.539615413376203, -6.168952909150942]
[17.58233257432295, 2.747743233567949, -6.798087110966129]
[17.49157434206262, 1.596927326795326, -7.37544236971795]
[17.48430939077356, 0.71785697860831, -7.529017630871301]
[17.87361701276505, 6.087265301541319, -2.526166271179866]
[17.66597299614933, 3.552132311704899, -6.180473617730657]
[17.57421883359837, 2.755981912058781, -6.81570950739547]
[17.48187741905674, 1.596415424833842, -7.398507937173976]
[17.47320643218102, 0.7046568532153943, -7.555992039276145]
[17.3265420683962, 7.277814839483644, -3.118790008046108]
[16.83792052133446, 3.646827247571128, -8.129427012009927]
[16.48726455353993, 7.954624904225246, -5.272243372101197]
[16.14855755305449, 8.34883885873519, -5.694161805442494]
[16.11126661677015, 8.50592244595394, -5.565866630342892]
[16.19597346097566, 8.2797577474915, -5.660261062373952]
[16.32582972941937, 8.014693873300242, -5.668726996715417]
[17.61192676888922, 6.780419158578695, -2.597778189388446]
[17.30099464263644, 3.35522305249791, -7.233295420722962]
[17.5747095923154, 6.861456512523431, -2.636758857485261]
[17.25735474851818, 3.435172733994765, -7.299712006059961]
[17.16980358886034, 2.157894189333136, -7.965163990000507]
[17.58474795337596, 6.850651868688496, -2.597635153418397]
[17.27496907852646, 3.41936097336979, -7.265391515241999]
[17.56547152952742, 6.902182447810856, -2.59163797674238]
[17.26863530861934, 3.49068785645426, -7.246504872468408]
[17.18407997298017, 2.219092186312602, -7.917419109209023]
[17.56170413626769, 6.905565607768282, -2.608104957053387]
[17.25874013930301, 3.490061799881515, -7.270340943657246]
[17.17580992957175, 2.220643805154301, -7.934909851652664]
[17.57011999175123, 6.901081857473971, -2.562899270729826]
[17.27459627174431, 3.493023288330064, -7.231155644530231]
[17.19314367104712, 2.210273960858287, -7.900189853711378]
[17.50676896299188, 7.039546260739209, -2.619222960982284]
[17.20909008336484, 3.625044160270961, -7.321801235947291]
[17.54778622973343, 6.957938425972833, -2.5621848676371]
[17.26271968893726, 3.546467010704374, -7.233504039064588]
[17.55110594267584, 6.946151911754893, -2.571410859390725]
[17.25985228425854, 3.543691862608367, -7.241701948330836]
[17.52404240098476, 7.019317336159917, -2.557268476866137]
[17.2430724784242, 3.62319998287747, -7.242332040709435]
[17.46279742009079, 7.152877593895368, -2.605676187023291]
[17.17416342653539, 3.751260010042268, -7.340208371409617]
[16.89220583358353, 4.137565458350934, -7.774087351818716]
[16.11832190095799, 8.533893179665295, -5.50226010791568]
[-5.836713126902785, -10.90014393986594, 14.4921406964066]
[-7.834260715654626, -9.897628363827565, 14.26757904518866]
[-8.966677127265001, -8.956370743408108, 14.22267993037901]
[-10.16576208015476, -8.008017857648854, 13.97967922812482]
[-12.80179757203167, 5.576722638204981, 12.95826545264667]
[-10.82014290868685, 9.626703889832658, 12.37552340925726]
[-6.15790403641231, -11.11369597009607, 14.19395927014754]
[-8.163407371213673, -10.0938375947113, 13.94186941206979]
[-9.273744149112988, -9.122688026439583, 13.91677881655983]
[-10.49014751575173, -8.206214612678846, 13.62047527909448]
[-14.16839906175234, 1.290163997869722, 12.66864021454301]
[-13.04112635921925, 5.530969402212356, 12.73734276663181]
[-11.04474512513965, 9.564335015767796, 12.22454910525792]
[-0.1786979400338815, 14.22002500930389, 12.67523000899785]
[1.410932558636306, -12.60384948234319, 14.21459628485512]
[-6.161865932569253, -11.20515716705095, 14.12014026455576]
[-8.162632487098428, -10.17373957689701, 13.88412596824317]
[-9.279243198306466, -9.192165803957939, 13.86730808409581]
[-10.49218386951072, -8.278148986269802, 13.57530209643598]
[-14.13008212244182, 1.241337792114652, 12.71622427054973]
[-12.99668175077913, 5.47030946858278, 12.80876566211193]
[-10.98985953924802, 9.487020324999216, 12.33377203699868]
[-0.1598263293554347, 14.1662207349581, 12.73558579857589]
[1.331434613519117, -12.69263328567172, 14.14308460504219]
[-6.278299831194218, -11.30352292704607, 13.98984705661111]
[-8.271160116420596, -10.26075951912691, 13.75526169940724]
[-9.398237267548939, -9.279742140671022, 13.72814707327644]
[-10.61803006214933, -8.359698252731018, 13.42666685080772]
[-14.26667857222056, 1.16740900817292, 12.5698662970049]
[-13.10824725732111, 5.425689367602415, 12.71370318700337]
[-11.10468137221293, 9.449981790970778, 12.25913519673994]
[-0.263323023586969, 14.11398923992324, 12.79173439063601]
[1.299500920504507, -12.67189317714079, 14.16463627011794]
[-6.328152112031061, -11.27609176963026, 13.98952269557019]
[-8.327067211257038, -10.25201624352591, 13.72802296769964]
[-9.460322510109997, -9.247760267526841, 13.70706854287444]
[-10.69269734899508, -8.31572738712029, 13.39467810086868]
[-14.33979077999594, 1.260839132955707, 12.47730680342319]
[-13.19398311878155, 5.5242892236911, 12.5818733912847]
[-11.16925755784685, 9.554725489569243, 12.11847376633941]
[-0.2709661315756442, 14.23304432037068, 12.65897020811341]
[1.274838600464727, -12.71251061515716, 14.13044091322989]
[-6.355753980669254, -11.30789491775152, 13.95128681757694]
[-8.353788068369344, -10.27154881910627, 13.69715334533005]
[-9.502744392987353, -9.270280482861471, 13.66243934188272]
[-10.73576343147688, -8.338955158428703, 13.34570007189877]
[-14.37865303264235, 1.243331145610145, 12.43426574548093]
[-13.22153131146255, 5.49257937800901, 12.56682861967511]
[-11.20236053531393, 9.537234095509172, 12.10168518200247]
[-0.3076261971994545, 14.22541484585202, 12.66670590904397]
[1.279908772907867, -12.76522609104284, 14.08237680143493]
[-6.312536957378097, -11.37331967539178, 13.91768575313733]
[-8.305838845646074, -10.33137867125227, 13.68130680239832]
[-9.444612215579195, -9.327239917587381, 13.66398168972342]
[-10.65976170565635, -8.405742979382911, 13.36470969917332]
[-14.29771906507063, 1.156186404876016, 12.53558784156117]
[-13.15708788403192, 5.393771954407916, 12.67678044756252]
[-11.13122428433008, 9.438992910066165, 12.24351905195811]
[-0.2911724084124718, 14.10972779072394, 12.79583136416904]
[1.369859910080003, -12.76083857704617, 14.07788985030519]
[-6.200588365181032, -11.36235570618589, 13.97684072785]
[-8.177194963857485, -10.33717012688487, 13.75423194114825]
[-9.323725840291898, -9.335401794314828, 13.74121209332629]
[-10.52750289354968, -8.420527729789896, 13.45989953818908]
[-14.16961882150559, 1.104320494030638, 12.68482868231568]
[-13.02316586775193, 5.32965713066144, 12.84112166637365]
[-11.0230875787369, 9.353544284853593, 12.40585545388866]
[-0.2182314915584507, 14.01630565017821, 12.89953684970411]
[-6.185380335175498, -11.37856650108694, 13.97038991902396]
[-8.164423241984345, -10.3615302954717, 13.74348511338255]
[-9.298830342580331, -9.353305627556434, 13.74590586674551]
[-10.50973089348271, -8.433242486437578, 13.46582629145048]
[-14.15634218354596, 1.076667907158456, 12.70201803651893]
[-13.01253510702684, 5.302755248900169, 12.86301740878303]
[-11.01125182504387, 9.345402550412693, 12.42249107128711]
[-0.2159386855017322, 14.00211995269838, 12.91497221500494]
[-6.154719543801053, -11.36633316137006, 13.99387000803897]
[-8.140164202559788, -10.34519426964071, 13.7701554921779]
[-9.252343241079561, -9.352370048093805, 13.77787425667571]
[-10.44874629467808, -8.436688818039366, 13.51105039058846]
[-14.07475517067589, 1.053108259633174, 12.79432412748031]
[-12.95408618905661, 5.244650891453798, 12.94557020888867]
[-10.97787541279833, 9.251682268782089, 12.52178607941301]
[-0.218578174547627, 13.9084265854079, 13.01577479445348]
[-5.859597799057665, -11.13011158365871, 14.30692943187268]
[-7.778212207265522, -10.14754081682536, 14.12194498748699]
[-8.90337758047453, -9.174013506407071, 14.12337933512245]
[-10.031877344538, -8.256838514077216, 13.93156684284277]
[-11.17963521055766, -5.998801557686932, 14.21030036383298]
[-12.52740900692387, 5.146370739352291, 13.39706653661095]
[-10.58508435026302, 9.045561011094723, 13.0013966669885]
[-10.55081315675356, -5.860319362270072, 14.7390467365932]
[-10.73947090521788, -5.782970522125201, 14.632959940361]
[-11.57560526556313, -3.117113957135477, 14.80511611957496]
[-12.17952031187466, 2.472597034491411, 14.43773004587829]
[-10.87131054021745, -5.738498101270292, 14.55289478694442]
[-12.31242351217794, 2.59247604149851, 14.30334909141995]
[-10.97770497739307, -5.790099807819121, 14.45223988331263]
[-12.40164045525864, 2.598231480436988, 14.22501343382699]
[-0.2758516084295429, -12.42923835227506, 14.43400290537804]
